ano,sigla_uf,id_municipio,ibc,cobertura_pop_4g5g,fibra,densidade_smp,hhi_smp,densidade_scm,hhi_scm,adensamento_estacoes
2021,PB,2500700,48.88,66.412,100,42.52,27,14.55,73,5.7
2021,PB,2507804,47.48,80.5446,100,42.25,16,14.76,10,10.65
2021,PB,2513109,43.36,57.1119,100,36.51,37,3.65,49,6.36
2021,PE,2606309,23.67,38.5942,0,34.47,81,1.67,67,10.16
2021,PE,2607000,38.41,49.7436,100,27.57,29,2.36,37,2.14
2021,PE,2609808,43.13,44.6467,100,48.49,53,9.95,10,5.04
2021,PE,2611408,49.91,83.5988,100,45.58,46,18.87,4,3.37
2021,PE,2611804,52.59,90.5431,100,43.55,92,4.12,30,6.45
2021,PE,2615508,53.9,97.1688,100,56.76,46,5.64,35,5.56
2021,SE,2802809,44.3,57.5417,100,32.67,53,3.04,64,5.61
2021,SE,2806008,52.67,95.4285,100,57.78,48,5.91,12,5.44
2021,BA,2902658,39.76,53.1743,100,28.49,11,0.1,68,3.88
2021,BA,2904050,39.38,45.2584,100,32.5,10,0.04,72,4.54
2021,BA,2906006,44.63,36.501,100,47.99,84,5.53,44,4.3
2021,BA,2909604,43.65,66.0977,100,47.02,16,0.76,32,3.63
2021,BA,2920304,42.17,55.5453,100,47.2,12,0.03,37,6.17
2021,BA,2921401,37.86,31.5509,100,17.88,69,4.65,59,4.14
2021,BA,2927002,46.89,74.5566,100,47.31,28,2.35,41,4.99
2021,BA,2927507,51.79,76.9904,100,64.62,59,0.67,30,7.35
2021,BA,2928000,52.79,62.9157,100,58.43,93,9.54,54,2.73
2021,BA,2930758,25.58,59.505,0,41.81,83,2.67,13,9.81
2021,MG,3100302,56.62,66.0647,100,76.84,65,1.71,85,11.48
2021,MG,3102050,55.41,92.2569,100,58.01,23,24.72,25,8.66
2021,MG,3111101,54.3,79.0739,100,62.2,59,14.5,15,14.31
2021,MG,3111903,48.23,78.0752,100,54.67,17,10.61,6,9.2
2021,MG,3113909,59.49,83.3047,100,66.74,53,12.59,81,16.86
2021,MG,3119906,53.6,78.4309,100,45.42,67,21.64,13,20.92
2021,MG,3130804,33.74,76.9638,0,56.24,9,13.26,55,27.68
2021,MG,3135803,47.21,73.502,100,41.36,19,2.85,73,6.03
2021,MG,3138625,53.93,75.8387,100,73.39,42,9.61,9,16.82
2021,MG,3140001,65.83,93.6753,100,87.59,85,13.33,68,12.05
2021,MG,3144805,72.58,99.3662,100,87.95,87,31.03,94,17.15
2021,MG,3145406,58.67,55.6743,100,63.71,60,13.19,85,45.51
2021,MG,3152303,24.37,58.2715,0,40.58,17,1.78,70,9.01
2021,MG,3153707,61.55,88.1698,100,77.49,46,14.15,60,21.4
2021,MG,3161106,50.64,73.8175,100,55.42,33,5.34,61,6.81
2021,MG,3164308,58.43,68.5704,100,88.22,46,9.52,51,18.1
2021,MG,3172004,59.73,92.1062,100,70.19,79,10.99,51,6.52
2021,ES,3201159,47.07,64.035,100,54.03,9,5.92,44,12.39
2021,ES,3203304,33.37,85.5411,0,50.25,48,2.3,64,16.42
2021,ES,3205036,50.7,73.2685,100,55.99,28,14.37,17,16.52
2021,RJ,3302270,56.32,99.5654,100,60.57,81,1.92,30,6.29
2021,RJ,3304300,59.31,95.1719,100,67.96,55,11.83,42,16.45
2021,RJ,3305752,59.86,96.1082,100,61.05,64,20.14,57,6.63
2021,SP,3503802,65.17,99.7907,100,79.39,75,17.44,74,6.4
2021,SP,3505203,63.59,97.4351,100,65.35,87,22.26,75,5.02
2021,SP,3510104,57.68,99.1556,100,69.57,18,6.46,49,18.32
2021,SP,3513801,65.63,100,100,78.42,94,16.95,70,5.03
2021,SP,3516507,59.46,95.9232,100,64.49,17,14.54,58,27.77
2021,SP,3520608,63.46,96.8002,100,80.16,34,16.68,64,21.1
2021,SP,3522901,62.35,99.7237,100,67.14,65,19.8,64,8.99
2021,SP,3523503,62.05,94.9898,100,67.34,43,17.11,84,17.02
2021,SP,3532009,64.68,96.5224,100,77.41,34,24.21,84,14.75
2021,SP,3532868,56.22,84.2297,100,53.74,8,5.41,40,59.77
2021,SP,3534005,64.68,93.2968,100,84.74,88,1.74,81,17.28
2021,SP,3535309,57.68,95.9348,100,67.91,34,12.01,54,6.91
2021,SP,3546207,70.62,93.5594,100,87.28,74,29.87,60,33.64
2021,PR,4105508,64.86,96.2343,100,72.13,75,19.85,89,9.38
2021,PR,4108320,53.85,70.4222,100,84.69,14,1.91,48,12.98
2021,PR,4115853,58.55,69.145,100,69.08,58,24.58,72,9.15
2021,PR,4120309,52.1,52.114,100,66.71,47,7.69,63,19
2021,PR,4127965,49.07,44.0397,100,59.63,68,7.93,56,9.9
2021,SC,4205308,59.28,74.9446,100,73.37,66,16.81,70,9.67
2021,SC,4207304,69.46,99.5852,100,86.34,68,32.16,74,11.81
2021,SC,4210050,39.2,33.281,100,27.37,13,7.22,39,29.25
2021,SC,4215109,64.28,85.8974,100,81.36,71,31.82,41,11.03
2021,SC,4218103,50.29,59.7505,100,61.01,44,11.28,32,14.44
2021,SC,4218707,67.73,97.4418,100,86.15,77,17.69,94,9.35
2021,RS,4305702,55.53,71.6952,100,62.46,68,9.94,59,15.19
2021,RS,4306007,51.3,72.029,100,53.26,69,4.78,53,5.81
2021,RS,4307500,56.13,78.8462,100,57.09,68,18.32,61,4.94
2021,RS,4309001,60.08,84.1747,100,61.35,67,21.29,83,8.17
2021,RS,4311429,25.07,81.2266,0,23.4,45,5.29,8,20.01
2021,RS,4311734,19.75,44.0309,0,6.06,74,0.23,73,17.34
2021,RS,4312179,31.27,83.5336,0,34.6,22,2.09,77,31.91
2021,RS,4315073,44.29,33.008,100,37.57,18,17.15,32,40.86
2021,RS,4315107,56.39,82.0238,100,55.59,65,11.03,76,10.13
2021,RS,4315958,45.57,57.37,100,42.76,17,5.18,46,22.64
2021,RS,4317301,58.16,86.105,100,76.53,23,6.3,76,14.04
2021,RS,4319307,49.2,63.8946,100,44.62,24,15.47,61,13.64
2021,MS,5003256,60.67,87.35,100,86.98,40,5.49,77,9.58
2021,MT,5105507,40.53,36.9741,100,30.66,80,3.86,37,4.7
2021,MT,5107156,46.06,67.3034,100,25.83,54,3.39,57,18.66
2021,MT,5107198,57.8,78.6435,100,86.82,4,12,22,31.61
2021,GO,5205802,52.94,70.2582,100,45.04,76,8.32,75,13.74
2021,GO,5207352,16.58,0,0,47.18,23,2.33,66,13.97
2021,GO,5212105,42.76,93.595,0,76.07,84,7.87,75,10.4
2021,GO,5212709,26.72,73.9245,0,50.52,2,2.18,61,2.77
2021,GO,5212907,61.82,90.1648,100,80.09,10,15.18,81,22.71
2021,GO,5215306,53.31,62.8094,100,70.2,45,5.67,71,9.74
2021,GO,5215652,27.78,67.4445,0,50.41,23,0.55,72,7.41
2024,RO,1100064,44.16,77.9925,50,63,47,35.57,9,21.1
2024,RO,1100148,43.76,52.2389,100,53.45,52,10.88,39,15.15
2024,RO,1101104,46.03,62.7193,100,61.06,2,42.16,36,16.29
2024,AM,1302108,17.94,44.6913,0,41.08,10,7.26,17,15.96
2024,AM,1302603,62.73,99.4846,100,69.03,60,53.66,80,26.67
2024,PA,1505064,38.47,45.8034,100,42.81,26,5.87,66,13.33
2024,PA,1505650,29,26.7178,50,29.6,51,13.96,77,7.99
2024,PA,1508308,35.55,67.0204,50,24.32,36,3.77,84,11.3
2024,TO,1702000,31.85,71.7018,0,53.79,50,2.78,73,24.18
2024,TO,1703909,41.15,57.7994,0,53.36,16,100,31,39.93
2024,TO,1707306,30.75,70.7531,0,48.17,20,5.67,49,46.29
2024,TO,1712801,41.88,81.7318,0,62.4,13,0.87,56,47.3
2024,TO,1718402,55.01,89.5314,100,54.02,5,34.5,19,49.16
2024,MA,2104206,23.54,64.3189,0,36.6,5,1.35,54,5.77
2024,MA,2108702,54.84,82.2707,100,45.55,48,2.62,72,20.12
2024,MA,2110609,41.35,57.5229,100,35.49,34,18.36,44,5.38
2024,MA,2110807,19.68,39.3604,0,30.43,14,3.23,58,22.25
2024,MA,2111201,69.08,99.6168,100,59,63,21.88,90,21.95
2024,PI,2200905,35.76,65.8711,50,37.6,48,17.39,30,27.61
2024,PI,2208601,40.09,89.306,0,56.55,47,7.5,36,32.28
2024,CE,2301307,53.3,82.1516,100,41.13,54,7.9,58,19.78
2024,CE,2304400,78.34,100,100,74.8,69,59.18,87,30.3
2024,CE,2304608,39.46,82.6413,0,37.67,38,0.94,77,28.89
2024,RN,2401404,44.75,91.5393,0,52.71,32,43.22,34,21.98
2024,RN,2405405,37.25,85.3588,0,42.03,24,20.6,6,38.23
2024,RN,2406700,55.76,80.1346,100,64.87,36,18.3,74,24.73
2024,RN,2414001,55.26,83.6409,100,55.66,63,12.28,57,11.03
2024,PB,2503506,33.33,78.5244,0,36.42,36,0.03,16,9.16
2024,PB,2503753,43.62,68.8449,50,25.72,3,4.23,59,54.03
2024,PB,2506707,33.6,51.3171,50,24.83,24,0.07,72,9.48
2024,PB,2507903,40.56,98.9889,0,1.85,61,29.02,45,9.75
2024,PE,2601409,63.26,95.3662,100,50.53,57,17.73,64,14.27
2024,PE,2602001,45.61,59.1,100,35.44,66,2.45,79,8.3
2024,PE,2610301,36.64,61.2401,50,50.78,1,0.92,67,11.8
2024,AL,2701407,56.08,99.0091,100,39.04,57,2.48,68,16.81
2024,AL,2702405,48.14,89.2124,50,46.33,56,24.21,74,11.36
2024,AL,2704302,69.42,99.9441,100,71.52,68,43.64,70,27.9
2024,AL,2706208,47.55,96.7373,0,77.58,1,1.87,68,34.01
2024,AL,2708808,53.75,84.1615,100,37.06,61,0.07,60,12.23
2024,SE,2800506,56.48,79.5425,100,38.01,33,43.45,47,8.08
2024,BA,2902005,33.05,34.6048,100,24.34,4,4.32,63,6.93
2024,BA,2915403,25.55,57.5942,0,41.08,3,1.26,72,24.36
2024,BA,2919108,39.75,87.3161,0,42.64,1,0.19,71,21.49
2024,BA,2923308,33.58,73.2115,0,39.69,1,1.98,62,12.6
2024,BA,2929701,24.82,42.1176,0,49.2,58,8.83,9,12.13
2024,BA,2931004,25.85,50.253,0,44.87,37,0.68,53,13.8
2024,MG,3102209,47.24,63.0462,50,49.1,31,48.35,38,37.39
2024,MG,3105707,60.48,53.2991,100,37.8,50,50.87,66,43.55
2024,MG,3106705,77.16,99.944,100,69.23,63,64.96,86,25.04
2024,MG,3110806,54.36,79.57,100,57.66,1,3.51,73,51.42
2024,MG,3116100,47.92,61.3702,50,43.19,29,2.74,68,69.83
2024,MG,3125408,39.13,55.0716,50,48.89,1,42.02,12,19.05
2024,MG,3131505,56.04,88.3706,100,52.96,23,29.09,33,26.88
2024,MG,3132503,53.95,76.907,100,53.99,35,24.12,77,21.97
2024,MG,3133709,72.74,92.6952,100,90.54,34,27.95,36,62.49
2024,MG,3136553,45.9,77.6672,0,50.69,35,0.63,74,45.96
2024,MG,3138625,54.72,75.3898,100,43.85,46,63.39,39,33.01
2024,MG,3142700,29.58,77.4046,0,52.68,1,4.45,24,24.72
2024,MG,3156700,75.89,99.772,100,66.44,63,60.5,84,24.95
2024,MG,3158300,56.82,83.666,100,56.12,21,21.24,52,22.12
2024,MG,3159902,61.2,91.6708,100,51.8,14,51.46,46,31.16
2024,MG,3164902,40.26,79.4064,0,4.21,13,53.62,49,42.14
2024,MG,3165537,74.24,99.9911,100,62.17,48,79.79,61,16.53
2024,RJ,3300803,69.26,93.8581,100,57.15,65,63.12,42,22.56
2024,RJ,3303401,75.52,94.8464,100,67.46,63,87.04,77,32.46
2024,SP,3501202,64.97,92.894,100,53.36,39,31.3,46,37.71
2024,SP,3502200,65.08,90.984,100,59.7,42,59.98,63,44.88
2024,SP,3518305,81.04,96.5578,100,71.69,50,99.47,58,41.62
2024,SP,3519709,76.29,90.4279,100,70.54,31,97.24,62,30.91
2024,SP,3523305,61.32,92.774,100,45.9,33,19.46,64,41.24
2024,SP,3530904,65.62,95.4822,100,46.43,49,11.99,66,65.53
2024,SP,3531308,70.43,98.6241,100,61.47,56,41.73,82,16.42
2024,SP,3538709,73.31,98.9879,100,73.11,63,81.48,74,21.76
2024,SP,3545407,71.28,97.3981,100,64.17,43,56.83,31,37.99
2024,SP,3552502,72.06,99.9292,100,60.82,64,52.41,75,14.9
2024,SP,3553955,66.75,98.0637,100,61.93,29,29.86,84,19.67
2024,SP,3556107,65.08,98.8106,100,71.62,63,0.62,72,20.65
2024,PR,4107520,54.91,94.5794,0,57.09,56,59.74,6,53.82
2024,PR,4110102,62.03,80.3415,100,58.88,46,33.04,77,16.26
2024,PR,4110805,59.32,70.9767,100,49.65,42,37.28,41,41.5
2024,PR,4111209,61.38,82.6403,100,66.25,50,30.92,52,15.67
2024,PR,4111506,63.92,87.683,100,54.55,51,43.55,57,14.91
2024,PR,4112751,60.78,92.6413,100,46.68,56,10.04,52,23.02
2024,PR,4116604,62.7,92.9737,100,59.19,23,9.47,29,60.62
2024,PR,4122107,48.46,81.4807,0,53.7,20,0.31,57,77.57
2024,PR,4123857,36.52,34.929,50,39.11,38,4.61,83,30.05
2024,SC,4204400,58.49,81.4106,100,51.64,58,0.57,50,28.35
2024,SC,4209706,54.57,72.8572,100,55.15,67,13.94,69,25.85
2024,SC,4212205,55.89,67.8404,100,55.88,53,44.94,61,12.71
2024,SC,4214003,68.09,85.8973,100,59.23,61,53.57,78,11.74
2024,SC,4216404,57.96,87.4953,50,48.29,60,49.31,13,38.35
2024,SC,4217303,64.51,72.7502,100,43.7,58,46.44,67,28.09
2024,RS,4300851,74.73,69.1468,100,87.56,40,100,52,71.24
2024,RS,4303004,58.47,91.1199,100,57.09,34,54.79,65,16.41
2024,RS,4303673,64.47,67.8309,50,53.74,32,82.3,42,100
2024,RS,4303806,61.88,89.5451,100,57.19,53,23.56,65,27.83
2024,RS,4304309,56,65.1333,100,65.89,40,25.5,44,23.36
2024,RS,4311429,48.19,84.3948,50,12.71,25,18.7,49,37.59
2024,RS,4316436,76.14,85.7926,100,85.62,45,63.62,51,57.23
2024,RS,4322376,48.22,50.1062,50,73.23,14,21.56,65,73.1
2024,MS,5007307,32.41,74.8326,0,65.64,8,6.54,69,30.41
2024,MT,5103254,25.94,51.9421,0,42.35,43,17.93,69,7.67
2024,MT,5106273,32.56,57.8534,50,2.12,42,18.52,67,15.12
2024,MT,5107354,33.44,54.5634,0,44.71,44,14.55,73,48.64
2024,MT,5107768,35.81,67.2925,0,21.89,15,15.81,49,100
2024,MT,5108055,46.15,51.4114,100,53.5,20,30.19,52,28.19
2024,GO,5201801,57.34,89.4341,100,58.12,55,10.67,68,15.93
2024,GO,5205703,36.95,68.9758,50,4.02,53,37.76,18,20.36
2024,GO,5209200,67.34,93.898,100,68.36,63,42.99,52,17
2024,GO,5216908,32.71,46.9304,50,4.25,38,5.24,81,43.71
2024,GO,5218805,64.33,93.8231,100,71.66,61,67.36,76,18.91
2023,RO,1101005,29.48,38.1049,0,65.31,67,0.54,85,10.41
2023,AM,1301852,57.45,83.9998,100,69.03,60,6.01,75,6.49
2023,PA,1506187,50.66,73.5788,100,48.44,36,9.55,76,3.53
2023,PA,1506195,40.37,34.5626,100,38.77,42,4.29,56,3.49
2023,PA,1508050,46.83,55.4756,100,48.91,39,1.03,81,5.47
2023,TO,1707553,52.81,90.7818,100,58.9,20,1.14,40,18.02
2023,MA,2104628,48.62,73.5023,100,56.05,10,13.34,26,5.9
2023,MA,2107605,23.58,73.2417,0,17.22,82,3.33,27,4.94
2023,MA,2109007,60.24,81.4874,100,72.84,88,12.11,76,3.48
2023,MA,2112506,50.42,65.9443,100,53.9,55,1.71,76,6.24
2023,PI,2201739,44.63,52.6179,100,59.91,6,8.49,17,10.04
2023,PI,2208205,40.43,35.2348,100,30.3,61,7.28,55,2.36
2023,PI,2208700,27.13,67.3301,0,50.45,1,0.56,78,9.92
2023,PI,2211100,47.85,60.9061,100,50.27,23,7.58,76,4.52
2023,CE,2302008,53.07,74.4459,100,64.83,44,5.48,46,12.89
2023,CE,2305001,58.68,95.4482,100,49.88,86,15.31,66,6.93
2023,CE,2306801,59.72,84.1363,100,68.74,76,18.84,48,10.05
2023,CE,2310258,60.63,94.5109,100,75.37,84,9.43,40,7.76
2023,CE,2311207,58.28,93.9896,100,66.19,77,13.18,18,11.79
2023,CE,2311801,61.64,91.1711,100,74.89,84,15.73,51,6.57
2023,CE,2313401,59.89,95.3158,100,71.79,55,13.86,57,5.37
2023,CE,2313757,59.55,96.6697,100,68.49,84,3.75,54,8.34
2023,RN,2407104,58.63,91.0261,100,63,63,14.31,65,6.08
2023,RN,2408201,56.94,100,100,38.91,65,16.49,64,13.04
2023,RN,2409308,38.77,92.0565,0,68.77,5,25.15,67,7.57
2023,RN,2413003,34.99,86.3561,0,50.02,55,16.57,51,9.9
2023,RN,2414803,63.36,93.2722,100,86.16,66,10.57,69,7.8
2023,PB,2506400,59.68,94.4855,100,67.04,82,3.68,65,10.59
2023,PB,2514552,46.08,86.7662,100,34.5,31,1.37,18,12.19
2023,PB,2514602,32.25,99.216,0,49.57,35,2.74,28,12.85
2023,PE,2601300,37.83,99.3624,0,53.53,59,10.83,67,8.49
2023,PE,2605400,39.46,99.9191,0,74.39,65,6,46,3.89
2023,PE,2609154,44.09,61.9188,100,25.5,74,0.88,61,3.51
2023,SE,2802304,57.43,85.1983,100,68.13,67,9.88,50,8.6
2023,SE,2805901,57.62,99.5592,100,65.82,65,0.2,49,10.02
2023,SE,2807402,59.42,88.465,100,72.49,45,11.66,85,4.5
2023,BA,2901601,56.41,94.0499,100,72.86,46,2.72,30,11.73
2023,BA,2904001,24.22,40.8159,0,48.12,51,0.47,73,4.59
2023,BA,2910404,49.92,69.7815,100,36.09,85,0.42,81,8.72
2023,BA,2911105,31.85,61.9988,0,67.04,20,9.7,76,7.24
2023,BA,2914703,61.39,82.0811,100,84.33,70,16.8,59,3.52
2023,BA,2932705,60.6,88.7267,100,80.33,78,2.8,73,4.86
2023,MG,3111606,58.86,84.6776,100,72.58,65,10.53,59,9.57
2023,MG,3114600,42.31,67.9963,0,78.36,60,30.55,63,20.57
2023,MG,3115201,41.37,92.4571,0,61.59,64,20.03,54,23.4
2023,MG,3120904,63.64,94.687,100,90.54,34,13.84,69,11.66
2023,MG,3135506,33.4,80.3565,0,58.6,23,4.59,77,13.41
2023,MG,3136207,70.25,99.9997,100,90.51,86,28.27,75,7.79
2023,MG,3139805,66.8,95.5947,100,79.7,85,28.52,64,8.19
2023,MG,3141009,35.22,81.7614,0,76.24,18,3.82,66,8.65
2023,MG,3143708,63.54,83.8398,100,79.8,67,11.42,75,26.59
2023,MG,3158300,56.81,87.7096,100,73.5,22,9.72,60,9.41
2023,MG,3160454,18.09,33.4958,0,41.4,8,7.22,24,9.42
2023,MG,3161502,57.78,94.0375,100,70.13,67,9.24,19,12.15
2023,MG,3162401,48.85,65.1618,100,54.89,66,3.08,24,10.44
2023,MG,3163102,60.79,95.6545,100,57.21,39,24.42,61,22.96
2023,MG,3165305,61.09,90.8665,100,76.39,62,15.01,56,9.18
2023,MG,3167301,56.64,75.3227,100,55.15,67,11.94,60,26.89
2023,MG,3169356,68.08,95.3439,100,90.71,73,30.75,57,7.93
2023,ES,3203502,50.11,67.6761,100,71.99,10,6.05,32,9.92
2023,SP,3500105,65.12,98.1804,100,90.83,28,29.78,45,8.41
2023,SP,3504008,65.74,99.7179,100,88.54,38,20.91,79,7.6
2023,SP,3509304,65.05,99.9196,100,76.36,74,27.51,30,15.96
2023,SP,3510807,67.76,98.8838,100,83.71,68,18.81,86,17.06
2023,SP,3513009,71.1,99.974,100,90.25,76,31.16,89,8.9
2023,SP,3513306,44.1,98.1978,0,90.39,8,10.99,85,19.76
2023,SP,3522208,69.39,100,100,90.08,88,14.85,93,12.35
2023,SP,3523008,61.03,83.7932,100,72.5,72,23.93,13,26.17
2023,SP,3524303,70.21,99.1275,100,90.18,68,29.87,88,8.99
2023,SP,3527504,62.29,93.1663,100,82.73,15,28.33,36,17.56
2023,SP,3530409,64.29,94.4942,100,88.61,64,8.55,60,17.84
2023,SP,3532702,64.58,99.2548,100,81.72,52,17.65,47,21.92
2023,SP,3536000,64.14,98.6212,100,77.47,47,15.59,85,13.78
2023,SP,3546900,62.7,99.3988,100,77.47,67,18.75,20,17.48
2023,SP,3550803,57.91,85.4255,100,58.03,76,27.47,30,5.98
2023,SP,3552205,71.61,100,100,90.34,90,34.78,74,7.6
2023,PR,4100103,58.84,93.767,100,73.34,42,5.94,57,14.38
2023,PR,4103222,54.55,77.2424,100,56.58,68,0.84,79,13.01
2023,PR,4104006,69.36,99.2632,100,84.34,89,15.07,100,17.43
2023,PR,4106407,70.23,98.2635,100,90.19,82,32.44,70,8.29
2023,PR,4111506,59.79,88.7244,100,73.97,63,12.74,62,5.73
2023,PR,4112959,66.29,99.1176,100,90.03,61,10.65,71,18.76
2023,PR,4116109,54.62,91.4322,100,66.52,36,10.38,14,11.18
2023,PR,4119707,59.17,77.7499,100,77.31,52,9.01,63,20.47
2023,SC,4200309,50.28,80.4446,100,25.39,86,9.07,52,13.76
2023,SC,4203154,53.4,69.0024,100,55.98,30,2.06,82,30.24
2023,SC,4203303,61.05,85.6075,100,79.5,55,14.19,69,10
2023,SC,4206900,68.71,97.2875,100,90.14,88,21.58,76,8.39
2023,SC,4207106,61.34,85.0134,100,65.49,81,23.62,64,9.77
2023,SC,4212007,55.36,78.3938,100,53.24,61,16.48,50,16.43
2023,SC,4216107,56.15,83.714,100,52.51,66,16.05,63,9.03
2023,SC,4217550,65.39,95.5564,100,80.14,70,23.52,47,18.91
2023,SC,4219101,61.59,82.0682,100,91.25,31,23.88,28,17.19
2023,RS,4305207,66.17,95.5498,100,75.28,69,28.79,80,9.12
2023,RS,4307807,67.35,99.9912,100,75.13,74,25.31,90,11
2023,RS,4309654,51.98,57.5763,100,63.32,49,7.43,74,10.45
2023,RS,4312302,61.16,75.8487,100,91.13,8,26.97,69,9.41
2023,RS,4316402,63.94,91.1841,100,75.59,54,24.85,83,8.53
2023,RS,4316428,52.24,95.7987,100,25.71,25,17.23,51,25.19
2023,RS,4316600,59.7,88.3689,100,72.07,28,21.69,70,7.62
2023,RS,4318051,59.87,97.9522,100,63.37,7,23.98,54,22.69
2023,RS,4319158,51.61,52.2499,100,68.68,66,16.54,17,11.81
2023,RS,4321907,64.06,96.189,100,81.87,47,19.79,84,4.09
2023,MT,5101704,61.97,82.9863,100,80.13,41,31.39,48,10.62
2023,GO,5212808,65.59,77.6092,100,90.57,75,26.59,65,13.62
2023,GO,5219456,19.64,38.7399,0,0.1,81,8.42,59,23.23
2022,RO,1100205,68.66,90.2042,100,92.4,76,33.22,65,7.85
2022,PA,1507904,38,91.8,0,77.45,85,7.28,14,2.75
2022,TO,1711902,30.9,63.147,0,65.51,28,15.17,43,4.36
2022,TO,1712157,35.86,75.1335,0,87.97,1,3.17,50,20.49
2022,TO,1713957,27.47,71.4812,0,51.41,6,0.48,63,9.9
2022,MA,2100105,40.85,61.8565,100,24.3,40,1.85,38,5.42
2022,MA,2101103,55.01,97.1667,100,55.81,71,1.1,45,5.65
2022,MA,2102754,47.47,60.39,100,47.56,41,0.11,79,7.32
2022,MA,2103406,54.04,84.8501,100,52.64,60,7.71,70,2.8
2022,MA,2105302,69.35,98.8898,100,93.71,88,22.05,74,6.22
2022,MA,2111300,70.55,99.9594,100,93.65,86,25.15,79,7.91
2022,MA,2112209,57.99,89.9512,100,47.17,88,15.84,85,2.96
2022,MA,2112456,42.71,59.8187,100,21.71,89,0.2,46,2.11
2022,MA,2112506,49.63,66.514,100,46.62,71,1.86,71,4.37
2022,PI,2201705,53.18,81.6896,100,64.76,9,7.28,59,11.98
2022,PI,2205524,16.15,34.8298,0,25.09,3,0.06,74,6.18
2022,PI,2205573,28.62,78.586,0,44.02,64,1.88,28,7.89
2022,PI,2206605,16.52,33.6332,0,33.37,3,0.81,58,4.69
2022,PI,2206803,22.14,62.9357,0,34.23,23,1.85,40,5.86
2022,PI,2208106,37.07,40.3732,100,29.52,6,3.69,49,4.41
2022,PI,2210607,52.37,69.4377,100,67.43,57,15.91,11,5.13
2022,PI,2210656,37.19,43.2458,100,34.11,1,3.58,32,5.28
2022,PI,2210904,23.41,46.8112,0,56.8,7,1.98,38,12.07
2022,CE,2303105,48.43,91.0116,100,37.61,46,6.86,8,9.45
2022,CE,2313609,59.56,96.8459,100,57.02,75,15.25,72,4.07
2022,RN,2413557,50.41,78.2774,100,53.08,34,0.05,67,7.15
2022,RN,2413904,48.97,74.2183,100,43.43,44,8.51,48,7.29
2022,PB,2503407,31.09,93.4225,0,43.35,29,0.05,65,10.12
2022,PB,2512101,58.6,85.8733,100,63.56,40,21.94,77,5.64
2022,PB,2514909,50.15,89.4607,100,42.6,15,20.9,14,8.92
2022,PB,2515906,36.21,96.3365,0,67.91,29,0.76,62,10.23
2022,PE,2610202,35.8,98.4019,0,62.48,75,4.11,20,5.8
2022,PE,2614105,50.7,57.2258,100,56.81,65,11.85,52,6.6
2022,PE,2616100,44.61,59.3582,100,31.73,47,12.73,47,3.63
2022,AL,2702306,39.23,93.9432,0,73.4,55,3.36,77,5.62
2022,SE,2801603,56.76,100,100,64.42,61,9.08,16,9.27
2022,BA,2900504,23.36,49.73,0,28.8,67,0.24,79,4.71
2022,BA,2912509,40.51,44.4087,100,37.14,32,2.56,51,3.61
2022,BA,2918753,20.85,49.5071,0,31.69,23,2.98,64,4.72
2022,BA,2919702,24.76,81.8241,0,39.98,10,2.69,32,1.54
2022,BA,2930105,64.93,89.3514,100,84.03,88,18.28,75,4.25
2022,BA,2931509,53,93.2858,100,50.78,60,0.69,53,4.72
2022,MG,3100708,42.27,86.5073,0,82.89,64,13.17,40,23.71
2022,MG,3101706,59.55,83.9401,100,72.65,73,7.79,85,3.71
2022,MG,3108909,57.59,84.5176,100,56.32,79,34.71,7,5.85
2022,MG,3142106,47.63,76.3283,100,49.43,9,9.53,33,7.43
2022,MG,3149200,62.46,92.6074,100,83.31,78,2.86,41,24.91
2022,MG,3161908,64.9,91.5148,100,89.36,72,28.52,16,12.65
2022,MG,3162203,60.52,89.6656,100,73.19,77,12.02,61,6.53
2022,MG,3166303,33.8,84.3832,0,59.65,65,3.23,45,6.8
2022,MG,3166402,50.38,89.5221,100,49.77,1,12.7,14,18.32
2022,MG,3167806,58.87,89.1521,100,56.02,81,22.8,45,8.9
2022,MG,3169604,67.04,92.3486,100,83.81,70,31.58,62,11.12
2022,RJ,3302403,69.43,98.3851,100,91.53,72,27.94,72,10.35
2022,RJ,3304128,66.79,95.1056,100,83.15,58,29.27,78,8.52
2022,SP,3506102,71.07,99.6582,100,89.79,64,43.92,69,5.45
2022,SP,3507506,71.82,99.7121,100,91.75,65,41.96,75,8.15
2022,SP,3515350,55.15,72.8388,100,65.25,42,14.93,70,6.31
2022,SP,3518206,67.58,96.5638,100,82.24,85,34.46,58,3.22
2022,SP,3521507,60.38,95.2813,100,76.88,56,3.94,76,7.28
2022,SP,3526308,42.19,93.0427,0,79.81,65,4.45,80,13.11
2022,SP,3530201,56.86,79.1318,100,68.11,40,10.31,75,12.56
2022,SP,3533700,63.61,96.2975,100,76.19,67,13.44,54,23.08
2022,SP,3535705,58.12,99.8001,100,75.08,42,6.95,27,10.93
2022,SP,3536109,72.47,99.5846,100,85.95,65,58.19,45,11.65
2022,SP,3549102,70.35,98.8985,100,84.93,77,44.11,62,5.22
2022,SP,3555505,62.01,88.6433,100,75.11,56,23.88,58,9.74
2022,PR,4103958,55.41,61.9878,100,82.9,17,6.42,69,21.16
2022,PR,4104709,61.63,84.6368,100,75.61,80,18.1,62,6.9
2022,PR,4107207,63.82,93.8786,100,76.83,71,31.7,42,3.34
